,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2128,Pioneer Square,47.60213935,-122.333927450455,Forge Lounge,47.60318458725826,-122.33725424430807,Bar
2129,Pioneer Square,47.60213935,-122.333927450455,Japantown,47.60107970972139,-122.33386768961326,Japanese Restaurant
2130,Pioneer Square,47.60213935,-122.333927450455,Pioneer Square,47.601976647403845,-122.33389589387261,Park
2131,Pioneer Square,47.60213935,-122.333927450455,I Heart Sushi,47.60170027724413,-122.33336727675102,Sushi Restaurant
2132,Pioneer Square,47.60213935,-122.333927450455,Caffè Umbria,47.59943514119855,-122.33285708962083,Coffee Shop
2133,Pioneer Square,47.60213935,-122.333927450455,Potbelly Sandwich Shop,47.606544,-122.33512,Sandwich Place
2134,Pioneer Square,47.60213935,-122.333927450455,Cafe Zum Zum,47.60482359427854,-122.33341450759151,Indian Restaurant
2135,Pioneer Square,47.60213935,-122.333927450455,Peter Miller Books + Supplies,47.599691,-122.33501,Bookstore
2136,Pioneer Square,47.60213935,-122.333927450455,The Underground,47.60089818452381,-122.33303150814028,Nightclub
2137,Pioneer Square,47.60213935,-122.333927450455,Delicatus,47.60157874689764,-122.33425268668033,Deli / Bodega
2138,Pioneer Square,47.60213935,-122.333927450455,Salt Room Yoga,47.600140586834975,-122.33365832088505,Yoga Studio
2139,Pioneer Square,47.60213935,-122.333927450455,Smith Tower Observation Bar,47.602012114767625,-122.33179258432052,Cocktail Bar
2140,Pioneer Square,47.60213935,-122.333927450455,Klondike Gold Rush National Historical Park,47.59922877782113,-122.3318578852576,History Museum
2141,Pioneer Square,47.60213935,-122.333927450455,Top Pot Doughnuts,47.60402274781788,-122.33249924364945,Donut Shop
2142,Pioneer Square,47.60213935,-122.333927450455,Sake Nomi,47.60094175720991,-122.33513542277242,Sake Bar
2143,Pioneer Square,47.60213935,-122.333927450455,Cone & Steiner,47.59831329393353,-122.33251181819315,Gourmet Shop
2144,Pioneer Square,47.60213935,-122.333927450455,Juicy Cafe,47.60432935466306,-122.33095816698338,Café
2145,Pioneer Square,47.60213935,-122.333927450455,Flame Catering Cafe,47.60221243024488,-122.3308195212156,Café
2146,Pioneer Square,47.60213935,-122.333927450455,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop
2147,Pioneer Square,47.60213935,-122.333927450455,Utilikilts,47.60248848510971,-122.33419395294179,Clothing Store
2148,International District ,47.6028956,-122.3398408,Bill Speidel's Underground Tour,47.602151427134864,-122.3339799842262,Tour Provider
2149,International District ,47.6028956,-122.3398408,The J & M Cafe,47.60086633428912,-122.33429473285466,Bar
2150,International District ,47.6028956,-122.3398408,Fonté Café & Wine Bar,47.60736199999999,-122.3390615,Coffee Shop
2151,International District ,47.6028956,-122.3398408,Seattle Shirt Company,47.6048712142592,-122.33961930959478,Clothing Store
2152,International District ,47.6028956,-122.3398408,Chrome Industries,47.60583846874095,-122.33738534691416,Outdoor Supply Store
2153,International District ,47.6028956,-122.3398408,Cocoa Banana,47.602905939952834,-122.33372838696017,Salad Place
2154,International District ,47.6028956,-122.3398408,Pier 54,47.60444951171771,-122.33906072436137,Pier
2155,International District ,47.6028956,-122.3398408,Seattle Central Waterfront,47.60224,-122.337012,Park
2156,International District ,47.6028956,-122.3398408,TASTE,47.60719759857978,-122.33825118120197,New American Restaurant
2157,International District ,47.6028956,-122.3398408,Wings Over Washington,47.606340433502616,-122.34206676419622,Theme Park Ride / Attraction
2158,International District ,47.6028956,-122.3398408,Waterfront Park,47.6069291389153,-122.34174462950551,Park
2159,International District ,47.6028956,-122.3398408,Rudy's Barbershop,47.601333190859506,-122.33425357843745,Salon / Barbershop
2160,International District ,47.6028956,-122.3398408,Ivar's Acres of Clams,47.60398721336667,-122.3392278783103,Seafood Restaurant
2161,International District ,47.6028956,-122.3398408,Pioneer Pet Feed & Supply,47.60088373457282,-122.33488107891347,Pet Store
2162,International District ,47.6028956,-122.3398408,Magic Mouse Toys,47.601888,-122.3345045,Toy / Game Store
2163,International District ,47.6028956,-122.3398408,The Seattle Great Wheel,47.606180855842325,-122.34251216287205,Theme Park Ride / Attraction
2164,International District ,47.6028956,-122.3398408,Intrigue Chocolates Co.,47.60098477997922,-122.33528662376499,Chocolate Shop
2165,International District ,47.6028956,-122.3398408,Okinawa Teriyaki,47.605109,-122.337969,Japanese Restaurant
2166,International District ,47.6028956,-122.3398408,Spring Thyme Bakeshop,47.60491619696089,-122.33806160293827,Café
2167,International District ,47.6028956,-122.3398408,Moorea Seal,47.605186495038666,-122.33646512031554,Gift Shop
2168,International District ,47.6028956,-122.3398408,Alaskan Sourdough Bakery,47.60616201806928,-122.34125559886061,Bakery
2169,International District ,47.6028956,-122.3398408,Al Boccalino,47.601737138329995,-122.33587321130415,Italian Restaurant
2170,International District ,47.6028956,-122.3398408,The Fisherman's Restaurant & Bar,47.60612306667809,-122.34230457766843,Seafood Restaurant
2171,International District ,47.6028956,-122.3398408,Post Alley Pizza,47.605663668240005,-122.33840363780206,Pizza Place
2172,International District ,47.6028956,-122.3398408,Carousel,47.606206707940935,-122.34170020066145,Theme Park Ride / Attraction
2173,International District ,47.6028956,-122.3398408,Cafe Paloma,47.60178689188542,-122.33453590919352,Mediterranean Restaurant
2174,International District ,47.6028956,-122.3398408,Merchants Cafe & Saloon,47.60180881730884,-122.3334346554722,Burger Joint
2175,International District ,47.6028956,-122.3398408,Caffe Appassionato,47.6026780572502,-122.33838821803192,Coffee Shop
2176,International District ,47.6028956,-122.3398408,The Frankfurter,47.60458620756832,-122.33938806276393,Hot Dog Joint
2177,International District ,47.6028956,-122.3398408,Seattle Waterfront,47.60639398655344,-122.34112966639444,Waterfront
2178,International District ,47.6028956,-122.3398408,Seattle Bay Creamery,47.60590305116719,-122.34057096785865,Dessert Shop
2179,International District ,47.6028956,-122.3398408,Planet Java,47.60093127887959,-122.33529223701342,Breakfast Spot
2180,International District ,47.6028956,-122.3398408,Storyville Coffee Company,47.60475923205166,-122.33636210125788,Coffee Shop
2181,International District ,47.6028956,-122.3398408,Watson Kennedy Fine Home,47.60536410615451,-122.33669007307982,Gift Shop
2182,International District ,47.6028956,-122.3398408,Damn the Weather,47.601004162802,-122.334119031303,Cocktail Bar
2183,International District ,47.6028956,-122.3398408,Kigo Kitchen,47.60155478035553,-122.33425286632,Asian Restaurant
2184,International District ,47.6028956,-122.3398408,Poke Alice,47.60583556360035,-122.3356464386223,Poke Place
2185,International District ,47.6028956,-122.3398408,Celebrate Seattle,47.60500818113156,-122.33983175836352,Gift Shop
2186,International District ,47.6028956,-122.3398408,Pirates Plunder,47.606198493796434,-122.34084060714308,Gift Shop
2187,International District ,47.6028956,-122.3398408,The Harbor Steps,47.606852466411496,-122.3387632132612,Park
2188,International District ,47.6028956,-122.3398408,The Halal Guys,47.60182431485794,-122.33358371062512,Halal Restaurant
2189,International District ,47.6028956,-122.3398408,Von's Gustobistro,47.60677627400141,-122.3382968092269,American Restaurant
2190,International District ,47.6028956,-122.3398408,Queen Bee Nails and Spa,47.606774627132026,-122.3364767522611,Nail Salon
2191,International District ,47.6028956,-122.3398408,The Diller Room,47.60691072013048,-122.33802470862844,Cocktail Bar
2192,International District ,47.6028956,-122.3398408,Nijo Sushi Bar & Grill,47.60503206695692,-122.33746719599817,Sushi Restaurant
2193,International District ,47.6028956,-122.3398408,Ivar's Fish Bar,47.60394816181504,-122.33871108055381,Seafood Restaurant
2194,International District ,47.6028956,-122.3398408,Seattle's Central Waterfront,47.605133961441844,-122.33975298821231,Plaza
2195,International District ,47.6028956,-122.3398408,Von’s 1000Spirits,47.603217,-122.338181,Restaurant
2196,International District ,47.6028956,-122.3398408,Metropolitan Grill,47.60461710688105,-122.33427985479376,Steakhouse
2197,International District ,47.6028956,-122.3398408,Ivar's Restaurants Commissary,47.60391544064181,-122.33941977945989,Seafood Restaurant
2198,International District ,47.6028956,-122.3398408,Heartwood Provisions,47.605463,-122.337181,New American Restaurant
2199,International District ,47.6028956,-122.3398408,Cafe Hitchcock,47.603923353088625,-122.33515922714106,Café
2200,International District ,47.6028956,-122.3398408,Hammering Man,47.60705302088022,-122.33824711823499,Public Art
2201,International District ,47.6028956,-122.3398408,All Water Seafood & Oyster Bar,47.60513271,-122.33614927,Seafood Restaurant
2202,International District ,47.6028956,-122.3398408,Forge Lounge,47.60318458725826,-122.33725424430807,Bar
2203,International District ,47.6028956,-122.3398408,Japantown,47.60107970972139,-122.33386768961326,Japanese Restaurant
2204,International District ,47.6028956,-122.3398408,Pioneer Square,47.601976647403845,-122.33389589387261,Park
2205,International District ,47.6028956,-122.3398408,Shucky Mucker,47.606174,-122.3421,Burger Joint
2206,International District ,47.6028956,-122.3398408,Shucker Muckers Ice Creamery,47.60590395892044,-122.34052313136638,Ice Cream Shop
2207,International District ,47.6028956,-122.3398408,Delicatus,47.60157874689764,-122.33425268668033,Deli / Bodega
2208,International District ,47.6028956,-122.3398408,Ye Olde Curiosity Shop,47.60437111162998,-122.34007510781944,Gift Shop
2209,International District ,47.6028956,-122.3398408,Sake Nomi,47.60094175720991,-122.33513542277242,Sake Bar
2210,International District ,47.6028956,-122.3398408,Utilikilts,47.60248848510971,-122.33419395294179,Clothing Store
2211,International District ,47.6028956,-122.3398408,Starbucks Reserve Bar,47.60702679709683,-122.33819858997651,Coffee Shop
2212,International District ,47.6028956,-122.3398408,The Crab Pot,47.60603215273269,-122.3410027296757,Seafood Restaurant
2213,International District ,47.6028956,-122.3398408,Seattle Art Museum,47.60705223081685,-122.33781915742607,Art Museum
2214,International District ,47.6028956,-122.3398408,Cherry Street Coffee House,47.6027673689831,-122.33415096584942,Coffee Shop
2215,International District ,47.6028956,-122.3398408,Homegrown Sustainable Sandwich Shop,47.60473944873601,-122.33463358404184,Sandwich Place
2216,International District ,47.6028956,-122.3398408,Starbucks,47.604866,-122.339714,Coffee Shop
2217,International District ,47.6028956,-122.3398408,Pier 56,47.60544606755903,-122.34022500775217,Pier
2218,International District ,47.6028956,-122.3398408,Julie's Garden,47.60181329521781,-122.33503636712572,Chinese Restaurant
2219,International District ,47.6028956,-122.3398408,Subway,47.6027090142277,-122.33872050838356,Sandwich Place
2220,International District ,47.6028956,-122.3398408,World Wrapps,47.60281982739538,-122.33835792605915,Sandwich Place
2221,International District ,47.6028956,-122.3398408,Sound Sports,47.60444487641266,-122.33694960465759,Sporting Goods Shop
2222,International District ,47.6028956,-122.3398408,Occidental Square,47.60107551122758,-122.33378655295799,Plaza
2223,International District ,47.6028956,-122.3398408,Ferry Noodle House,47.603855123880884,-122.335833329836,Thai Restaurant
2224,International District ,47.6028956,-122.3398408,The Central Saloon,47.600604056033774,-122.33426442258528,Dive Bar
2225,International District ,47.6028956,-122.3398408,Simply Seattle,47.6052818,-122.3396791,Gift Shop
2226,International District ,47.6028956,-122.3398408,Elliott's Oyster House,47.60524931782989,-122.34050803533015,Seafood Restaurant
2227,International District ,47.6028956,-122.3398408,Kavu,47.606405541134535,-122.33719511899473,Outdoor Supply Store
2228,International District ,47.6028956,-122.3398408,Red Robin Gourmet Burgers and Brews,47.60501491918992,-122.34029439851075,Burger Joint
2229,International District ,47.6028956,-122.3398408,Royal Argosy Brunch Cruise,47.60590517661598,-122.3407892198037,Boat or Ferry
2230,International District ,47.6028956,-122.3398408,Custom Smoothie,47.60330266440347,-122.33352102292885,Smoothie Shop
2231,International District ,47.6028956,-122.3398408,Lecosho,47.606549680540354,-122.33893168924934,New American Restaurant
2232,International District ,47.6028956,-122.3398408,Eyes On You,47.606118688418064,-122.33742589940407,Optical Shop
2233,International District ,47.6028956,-122.3398408,Taco Del Mar,47.602768856147534,-122.33842698340597,Mexican Restaurant
2234,International District ,47.6028956,-122.3398408,Top Pot Doughnuts,47.60325,-122.33623,Donut Shop
2235,International District ,47.6028956,-122.3398408,John T Williams Memorial Totem Pole Project,47.606371329161924,-122.34119173377684,Sculpture Garden
2236,International District ,47.6028956,-122.3398408,Owl N' Thistle,47.603468768567694,-122.335204395137,Irish Pub
2237,International District ,47.6028956,-122.3398408,Altstadt,47.60047592162763,-122.33431317191629,German Restaurant
2238,International District ,47.6028956,-122.3398408,Fjällräven,47.6058002767604,-122.33721687452362,Clothing Store
2239,International District ,47.6028956,-122.3398408,Noi Thai Cuisine,47.60662767024347,-122.33885165350856,Thai Restaurant
2240,International District ,47.6028956,-122.3398408,Starbucks,47.601597,-122.334,Coffee Shop
2241,International District ,47.6028956,-122.3398408,Colman Dock News,47.60273892957255,-122.33837765000752,Bookstore
2242,International District ,47.6028956,-122.3398408,Beneath The Streets Tour,47.602834626827956,-122.33430976295085,Historic Site
2243,Yesler Terrace,47.6012658,-122.3191595,Thanh Vi,47.599464777944924,-122.31765162618863,Asian Restaurant
2244,Yesler Terrace,47.6012658,-122.3191595,Dong Thap Noodles,47.599841809234114,-122.31739444930886,Noodle House
2245,Yesler Terrace,47.6012658,-122.3191595,Theatre Off Jackson,47.59889822944957,-122.32398871067649,Performing Arts Venue
2246,Yesler Terrace,47.6012658,-122.3191595,Wing Luke Museum of the Asian Pacific American Experience,47.598443609334545,-122.32300040808246,History Museum
2247,Yesler Terrace,47.6012658,-122.3191595,Thanh Son Tofu,47.598632370595176,-122.31521288139412,Vietnamese Restaurant
2248,Yesler Terrace,47.6012658,-122.3191595,Washington Hall,47.6029184861685,-122.31436882785565,Performing Arts Venue
2249,Yesler Terrace,47.6012658,-122.3191595,Pho Bac Sup Shop,47.59944334159577,-122.31529782031112,Vietnamese Restaurant
2250,Yesler Terrace,47.6012658,-122.3191595,Pho So 1,47.59913941624844,-122.31667989003729,Vietnamese Restaurant
2251,Yesler Terrace,47.6012658,-122.3191595,Vital Tea Leaf,47.5990408,-122.3248711,Tea Room
2252,Yesler Terrace,47.6012658,-122.3191595,Harbor City Restaurant,47.59837711767561,-122.32338164020902,Chinese Restaurant
2253,Yesler Terrace,47.6012658,-122.3191595,Danny Woo International District Community Garden,47.60011985852901,-122.3254797095856,Garden
2254,Yesler Terrace,47.6012658,-122.3191595,Tamarind Tree,47.59982899733872,-122.31789066445099,Vietnamese Restaurant
2255,Yesler Terrace,47.6012658,-122.3191595,Song Phang Kong,47.59914815252397,-122.31908013862102,Thai Restaurant
2256,Yesler Terrace,47.6012658,-122.3191595,Saigon Deli,47.59908354262406,-122.31536995647217,Vietnamese Restaurant
2257,Yesler Terrace,47.6012658,-122.3191595,Seattle Deli,47.60023469456016,-122.31744634924641,Vietnamese Restaurant
2258,Yesler Terrace,47.6012658,-122.3191595,Mi La Cai,47.600491,-122.316938,Asian Restaurant
2259,Yesler Terrace,47.6012658,-122.3191595,Phở Bắc,47.599382275430806,-122.3146856399353,Vietnamese Restaurant
